"學號","院別碼","學院名","系所碼","系所名","score","入學管道碼","入學管道"
410460125,"HG","民生學院","85","食品科學系",72,"B6C","繁星推薦一般考生"
410460137,"HG","民生學院","85","食品科學系",74,"B6C","繁星推薦一般考生"
410460149,"HG","民生學院","85","食品科學系",83,"B6C","繁星推薦一般考生"
410460151,"HG","民生學院","85","食品科學系",77,"B2D","申請入學學士班"
410460163,"HG","民生學院","85","食品科學系",82,"B2D","申請入學學士班"
410460175,"HG","民生學院","85","食品科學系",75,"B2D","申請入學學士班"
410460187,"HG","民生學院","85","食品科學系",78,"B2D","申請入學學士班"
410460204,"HG","民生學院","85","食品科學系",75,"B2D","申請入學學士班"
410460216,"HG","民生學院","85","食品科學系",76,"B2D","申請入學學士班"
410460228,"HG","民生學院","85","食品科學系",76,"B2D","申請入學學士班"
410460230,"HG","民生學院","85","食品科學系",69,"B2D","申請入學學士班"
410460242,"HG","民生學院","85","食品科學系",79,"B2D","申請入學學士班"
410460254,"HG","民生學院","85","食品科學系",63,"B2D","申請入學學士班"
410460266,"HG","民生學院","85","食品科學系",77,"B2D","申請入學學士班"
410460278,"HG","民生學院","85","食品科學系",68,"B2D","申請入學學士班"
410460280,"HG","民生學院","85","食品科學系",64,"B2D","申請入學學士班"
410460292,"HG","民生學院","85","食品科學系",76,"B2D","申請入學學士班"
410460307,"HG","民生學院","85","食品科學系",86,"B2D","申請入學學士班"
410460319,"HG","民生學院","85","食品科學系",70,"B2D","申請入學學士班"
410460321,"HG","民生學院","85","食品科學系",48,"B2E","申請入學原住民"
410460333,"HG","民生學院","85","食品科學系",70,"B3A","分發入學僑生"
410460345,"HG","民生學院","85","食品科學系",58,"B3A","分發入學僑生"
410460357,"HG","民生學院","85","食品科學系",41,"B1D","學士班指考"
410460369,"HG","民生學院","85","食品科學系",67,"B1D","學士班指考"
410460371,"HG","民生學院","85","食品科學系",66,"B1D","學士班指考"
410460383,"HG","民生學院","85","食品科學系",71,"B1D","學士班指考"
410460395,"HG","民生學院","85","食品科學系",59,"B1D","學士班指考"
410460400,"HG","民生學院","85","食品科學系",74,"B1D","學士班指考"
410460412,"HG","民生學院","85","食品科學系",51,"B1D","學士班指考"
410460436,"HG","民生學院","85","食品科學系",63,"B1D","學士班指考"
410460448,"HG","民生學院","85","食品科學系",59,"B1D","學士班指考"
410460450,"HG","民生學院","85","食品科學系",50,"B1D","學士班指考"
410460462,"HG","民生學院","85","食品科學系",72,"B1D","學士班指考"
410460474,"HG","民生學院","85","食品科學系",64,"B1D","學士班指考"
410460486,"HG","民生學院","85","食品科學系",73,"B1D","學士班指考"
410460498,"HG","民生學院","85","食品科學系",69,"B1D","學士班指考"
410460503,"HG","民生學院","85","食品科學系",65,"B1D","學士班指考"
410460515,"HG","民生學院","85","食品科學系",61,"B1D","學士班指考"
410460527,"HG","民生學院","85","食品科學系",77,"B1D","學士班指考"
410460539,"HG","民生學院","85","食品科學系",72,"B1D","學士班指考"
410460541,"HG","民生學院","85","食品科學系",34,"B1D","學士班指考"
410460553,"HG","民生學院","85","食品科學系",72,"B1D","學士班指考"
410460565,"HG","民生學院","85","食品科學系",75,"B1D","學士班指考"
410460577,"HG","民生學院","85","食品科學系",75,"B1D","學士班指考"
410460589,"HG","民生學院","85","食品科學系",83,"B1D","學士班指考"
410460591,"HG","民生學院","85","食品科學系",71,"B1D","學士班指考"
410460606,"HG","民生學院","85","食品科學系",77,"B1D","學士班指考"
410460618,"HG","民生學院","85","食品科學系",78,"B1D","學士班指考"
410460620,"HG","民生學院","85","食品科學系",62,"B1D","學士班指考"
410460632,"HG","民生學院","85","食品科學系",66,"B1D","學士班指考"
410460644,"HG","民生學院","85","食品科學系",57,"B1D","學士班指考"
410460656,"HG","民生學院","85","食品科學系",66,"B1D","學士班指考"
410470027,"HG","民生學院","86","營養科學系",78,"B3A","分發入學僑生"
410470065,"HG","民生學院","86","營養科學系",73,"B1S","特殊選才"
410470077,"HG","民生學院","86","營養科學系",77,"B1E","運動績優單招"
410470089,"HG","民生學院","86","營養科學系",67,"B1E","運動績優單招"
410470091,"HG","民生學院","86","營養科學系",58,"B1E","運動績優單招"
410470106,"HG","民生學院","86","營養科學系",79,"B1E","運動績優單招"
410470118,"HG","民生學院","86","營養科學系",67,"B1E","運動績優單招"
410470120,"HG","民生學院","86","營養科學系",80,"B6C","繁星推薦一般考生"
410470132,"HG","民生學院","86","營養科學系",84,"B6C","繁星推薦一般考生"
410470144,"HG","民生學院","86","營養科學系",86,"B6C","繁星推薦一般考生"
410470156,"HG","民生學院","86","營養科學系",84,"B6C","繁星推薦一般考生"
410470168,"HG","民生學院","86","營養科學系",85,"B6C","繁星推薦一般考生"
410470170,"HG","民生學院","86","營養科學系",77,"B6C","繁星推薦一般考生"
410470182,"HG","民生學院","86","營養科學系",90,"B6C","繁星推薦一般考生"
410470194,"HG","民生學院","86","營養科學系",80,"B6C","繁星推薦一般考生"
410470209,"HG","民生學院","86","營養科學系",83,"B6C","繁星推薦一般考生"
410470211,"HG","民生學院","86","營養科學系",83,"B2D","申請入學學士班"
410470223,"HG","民生學院","86","營養科學系",91,"B2D","申請入學學士班"
410470235,"HG","民生學院","86","營養科學系",90,"B2D","申請入學學士班"
410470247,"HG","民生學院","86","營養科學系",66,"B2D","申請入學學士班"
410470259,"HG","民生學院","86","營養科學系",90,"B2D","申請入學學士班"
410470261,"HG","民生學院","86","營養科學系",73,"B2D","申請入學學士班"
410470273,"HG","民生學院","86","營養科學系",81,"B2D","申請入學學士班"
410470285,"HG","民生學院","86","營養科學系",86,"B2D","申請入學學士班"
410470297,"HG","民生學院","86","營養科學系",83,"B2D","申請入學學士班"
410470302,"HG","民生學院","86","營養科學系",86,"B2D","申請入學學士班"
410470314,"HG","民生學院","86","營養科學系",78,"B2D","申請入學學士班"
410470326,"HG","民生學院","86","營養科學系",76,"B2D","申請入學學士班"
410470338,"HG","民生學院","86","營養科學系",84,"B2D","申請入學學士班"
410470340,"HG","民生學院","86","營養科學系",79,"B2D","申請入學學士班"
410470352,"HG","民生學院","86","營養科學系",86,"B2D","申請入學學士班"
410470364,"HG","民生學院","86","營養科學系",70,"B2D","申請入學學士班"
410470376,"HG","民生學院","86","營養科學系",74,"B2D","申請入學學士班"
410470388,"HG","民生學院","86","營養科學系",82,"B2D","申請入學學士班"
410470390,"HG","民生學院","86","營養科學系",83,"B2D","申請入學學士班"
410470417,"HG","民生學院","86","營養科學系",80,"B2D","申請入學學士班"
410470429,"HG","民生學院","86","營養科學系",77,"B1D","學士班指考"
410470431,"HG","民生學院","86","營養科學系",83,"B1D","學士班指考"
410470443,"HG","民生學院","86","營養科學系",88,"B1D","學士班指考"
410470455,"HG","民生學院","86","營養科學系",73,"B1D","學士班指考"
410470467,"HG","民生學院","86","營養科學系",74,"B1D","學士班指考"
410470493,"HG","民生學院","86","營養科學系",79,"B1D","學士班指考"
410470508,"HG","民生學院","86","營養科學系",78,"B1D","學士班指考"
410470510,"HG","民生學院","86","營養科學系",81,"B1D","學士班指考"
410470522,"HG","民生學院","86","營養科學系",81,"B1D","學士班指考"
410470534,"HG","民生學院","86","營養科學系",78,"B1D","學士班指考"
410470558,"HG","民生學院","86","營養科學系",84,"B1D","學士班指考"
410470560,"HG","民生學院","86","營養科學系",79,"B1D","學士班指考"
410470584,"HG","民生學院","86","營養科學系",80,"B1D","學士班指考"
410470596,"HG","民生學院","86","營養科學系",79,"B1D","學士班指考"
410470601,"HG","民生學院","86","營養科學系",87,"B1D","學士班指考"
410470613,"HG","民生學院","86","營養科學系",83,"B1D","學士班指考"
410470625,"HG","民生學院","86","營養科學系",85,"B1D","學士班指考"
410470637,"HG","民生學院","86","營養科學系",78,"B1D","學士班指考"
410480010,"WG","社會科學院","90","宗教學系",72,"B2B","申請入學外籍生"
410480022,"WG","社會科學院","90","宗教學系",71,"B5C","身心障礙甄試入學"
410480034,"WG","社會科學院","90","宗教學系",83,"B5C","身心障礙甄試入學"
410480046,"WG","社會科學院","90","宗教學系",73,"B5C","身心障礙甄試入學"
410480058,"WG","社會科學院","90","宗教學系",86,"B6C","繁星推薦一般考生"
410480060,"WG","社會科學院","90","宗教學系",77,"B2D","申請入學學士班"
410480072,"WG","社會科學院","90","宗教學系",89,"B2D","申請入學學士班"
410480084,"WG","社會科學院","90","宗教學系",89,"B2D","申請入學學士班"
410480096,"WG","社會科學院","90","宗教學系",81,"B2D","申請入學學士班"
410480113,"WG","社會科學院","90","宗教學系",87,"B2D","申請入學學士班"
410480125,"WG","社會科學院","90","宗教學系",78,"B2D","申請入學學士班"
410480137,"WG","社會科學院","90","宗教學系",88,"B2D","申請入學學士班"
410480149,"WG","社會科學院","90","宗教學系",83,"B2D","申請入學學士班"
410480151,"WG","社會科學院","90","宗教學系",81,"B2D","申請入學學士班"
410480163,"WG","社會科學院","90","宗教學系",76,"B2D","申請入學學士班"
410480187,"WG","社會科學院","90","宗教學系",74,"B2D","申請入學學士班"
410480199,"WG","社會科學院","90","宗教學系",81,"B2D","申請入學學士班"
410480204,"WG","社會科學院","90","宗教學系",87,"B2D","申請入學學士班"
410480216,"WG","社會科學院","90","宗教學系",75,"B2D","申請入學學士班"
410480228,"WG","社會科學院","90","宗教學系",88,"B2D","申請入學學士班"
410480242,"WG","社會科學院","90","宗教學系",85,"B2D","申請入學學士班"
410480266,"WG","社會科學院","90","宗教學系",77,"B2D","申請入學學士班"
410480278,"WG","社會科學院","90","宗教學系",77,"B2D","申請入學學士班"
410480280,"WG","社會科學院","90","宗教學系",75,"B2D","申請入學學士班"
410480307,"WG","社會科學院","90","宗教學系",93,"B2D","申請入學學士班"
410480319,"WG","社會科學院","90","宗教學系",73,"B2D","申請入學學士班"
410480321,"WG","社會科學院","90","宗教學系",85,"B2D","申請入學學士班"
410480333,"WG","社會科學院","90","宗教學系",92,"B2D","申請入學學士班"
410480345,"WG","社會科學院","90","宗教學系",84,"B2D","申請入學學士班"
410480357,"WG","社會科學院","90","宗教學系",82,"B2D","申請入學學士班"
410480369,"WG","社會科學院","90","宗教學系",77,"B2D","申請入學學士班"
410480371,"WG","社會科學院","90","宗教學系",82,"B2D","申請入學學士班"
410480383,"WG","社會科學院","90","宗教學系",78,"B2D","申請入學學士班"
410480395,"WG","社會科學院","90","宗教學系",80,"B2D","申請入學學士班"
410480400,"WG","社會科學院","90","宗教學系",77,"B1D","學士班指考"
410480412,"WG","社會科學院","90","宗教學系",75,"B2D","申請入學學士班"
410480424,"WG","社會科學院","90","宗教學系",82,"B2D","申請入學學士班"
410480436,"WG","社會科學院","90","宗教學系",63,"B2D","申請入學學士班"
410480448,"WG","社會科學院","90","宗教學系",69,"B2D","申請入學學士班"
410480450,"WG","社會科學院","90","宗教學系",52,"B2D","申請入學學士班"
410480474,"WG","社會科學院","90","宗教學系",74,"B2D","申請入學學士班"
410480486,"WG","社會科學院","90","宗教學系",82,"B2D","申請入學學士班"
410480498,"WG","社會科學院","90","宗教學系",59,"B2D","申請入學學士班"
410480503,"WG","社會科學院","90","宗教學系",84,"B2D","申請入學學士班"
410480515,"WG","社會科學院","90","宗教學系",72,"B2D","申請入學學士班"
410480527,"WG","社會科學院","90","宗教學系",79,"B2D","申請入學學士班"
410480539,"WG","社會科學院","90","宗教學系",56,"B2D","申請入學學士班"
410480541,"WG","社會科學院","90","宗教學系",66,"B2D","申請入學學士班"
410480553,"WG","社會科學院","90","宗教學系",27,"B2E","申請入學原住民"
410480565,"WG","社會科學院","90","宗教學系",81,"B1D","學士班指考"
410480577,"WG","社會科學院","90","宗教學系",74,"B1D","學士班指考"
410480589,"WG","社會科學院","90","宗教學系",89,"B1D","學士班指考"
410480591,"WG","社會科學院","90","宗教學系",66,"B1D","學士班指考"
410480606,"WG","社會科學院","90","宗教學系",76,"B1D","學士班指考"
410480618,"WG","社會科學院","90","宗教學系",34,"B1D","學士班指考"
410480620,"WG","社會科學院","90","宗教學系",83,"B1D","學士班指考"
410491019,"DG","醫學院","91","護理學系",76,"B3A","分發入學僑生"
410491021,"DG","醫學院","91","護理學系",83,"B6C","繁星推薦一般考生"
410491033,"DG","醫學院","91","護理學系",90,"B6C","繁星推薦一般考生"
410491057,"DG","醫學院","91","護理學系",85,"B6C","繁星推薦一般考生"
410491069,"DG","醫學院","91","護理學系",90,"B6C","繁星推薦一般考生"
410491071,"DG","醫學院","91","護理學系",82,"B6C","繁星推薦一般考生"
410491083,"DG","醫學院","91","護理學系",85,"B6C","繁星推薦一般考生"
410491095,"DG","醫學院","91","護理學系",83,"B2D","申請入學學士班"
410491100,"DG","醫學院","91","護理學系",82,"B2D","申請入學學士班"
410491112,"DG","醫學院","91","護理學系",82,"B2D","申請入學學士班"
410491124,"DG","醫學院","91","護理學系",83,"B2D","申請入學學士班"
410491136,"DG","醫學院","91","護理學系",80,"B2D","申請入學學士班"
410491148,"DG","醫學院","91","護理學系",78,"B2D","申請入學學士班"
410491150,"DG","醫學院","91","護理學系",88,"B2D","申請入學學士班"
410491162,"DG","醫學院","91","護理學系",75,"B2D","申請入學學士班"
410491174,"DG","醫學院","91","護理學系",86,"B2D","申請入學學士班"
410491186,"DG","醫學院","91","護理學系",85,"B2D","申請入學學士班"
410491203,"DG","醫學院","91","護理學系",78,"B2D","申請入學學士班"
410491215,"DG","醫學院","91","護理學系",74,"B2D","申請入學學士班"
410491239,"DG","醫學院","91","護理學系",85,"B2D","申請入學學士班"
410491241,"DG","醫學院","91","護理學系",72,"B2D","申請入學學士班"
410491253,"DG","醫學院","91","護理學系",79,"B2D","申請入學學士班"
410491265,"DG","醫學院","91","護理學系",65,"B2D","申請入學學士班"
410491277,"DG","醫學院","91","護理學系",83,"B3A","分發入學僑生"
410491289,"DG","醫學院","91","護理學系",79,"B3A","分發入學僑生"
410491291,"DG","醫學院","91","護理學系",64,"B3A","分發入學僑生"
410491320,"DG","醫學院","91","護理學系",79,"B1D","學士班指考"
410491332,"DG","醫學院","91","護理學系",76,"B1D","學士班指考"
410491344,"DG","醫學院","91","護理學系",73,"B1D","學士班指考"
410491356,"DG","醫學院","91","護理學系",80,"B1D","學士班指考"
410491368,"DG","醫學院","91","護理學系",80,"B1D","學士班指考"
410491370,"DG","醫學院","91","護理學系",74,"B1D","學士班指考"
410491382,"DG","醫學院","91","護理學系",71,"B1D","學士班指考"
410491394,"DG","醫學院","91","護理學系",71,"B1D","學士班指考"
410491409,"DG","醫學院","91","護理學系",74,"B1D","學士班指考"
410491411,"DG","醫學院","91","護理學系",66,"B1D","學士班指考"
410491423,"DG","醫學院","91","護理學系",75,"B1D","學士班指考"
410491435,"DG","醫學院","91","護理學系",84,"B1D","學士班指考"
410491447,"DG","醫學院","91","護理學系",72,"B1D","學士班指考"
410491459,"DG","醫學院","91","護理學系",81,"B1D","學士班指考"
410491461,"DG","醫學院","91","護理學系",69,"B1D","學士班指考"
410491473,"DG","醫學院","91","護理學系",75,"B1D","學士班指考"
410491502,"DG","醫學院","91","護理學系",79,"B1D","學士班指考"
410491514,"DG","醫學院","91","護理學系",84,"B1D","學士班指考"
410491526,"DG","醫學院","91","護理學系",81,"B1D","學士班指考"
410491538,"DG","醫學院","91","護理學系",69,"B1D","學士班指考"
410491540,"DG","醫學院","91","護理學系",74,"B1D","學士班指考"
410491552,"DG","醫學院","91","護理學系",76,"B1D","學士班指考"
410491564,"DG","醫學院","91","護理學系",73,"B1D","學士班指考"
410492013,"DG","醫學院","91","護理學系",87,"B6C","繁星推薦一般考生"
410492025,"DG","醫學院","91","護理學系",89,"B6C","繁星推薦一般考生"
410492037,"DG","醫學院","91","護理學系",75,"B6C","繁星推薦一般考生"
410492049,"DG","醫學院","91","護理學系",74,"B6C","繁星推薦一般考生"
410492051,"DG","醫學院","91","護理學系",82,"B6C","繁星推薦一般考生"
410492063,"DG","醫學院","91","護理學系",90,"B6C","繁星推薦一般考生"
410492075,"DG","醫學院","91","護理學系",78,"B6C","繁星推薦一般考生"
410492087,"DG","醫學院","91","護理學系",78,"B6C","繁星推薦一般考生"
410492099,"DG","醫學院","91","護理學系",84,"B2D","申請入學學士班"
410492104,"DG","醫學院","91","護理學系",84,"B2D","申請入學學士班"
410492116,"DG","醫學院","91","護理學系",87,"B2D","申請入學學士班"
410492128,"DG","醫學院","91","護理學系",80,"B2D","申請入學學士班"
410492130,"DG","醫學院","91","護理學系",78,"B2D","申請入學學士班"
410492142,"DG","醫學院","91","護理學系",82,"B2D","申請入學學士班"
410492154,"DG","醫學院","91","護理學系",89,"B2D","申請入學學士班"
410492166,"DG","醫學院","91","護理學系",85,"B2D","申請入學學士班"
410492178,"DG","醫學院","91","護理學系",86,"B2D","申請入學學士班"
410492180,"DG","醫學院","91","護理學系",66,"B2D","申請入學學士班"
410492192,"DG","醫學院","91","護理學系",85,"B2D","申請入學學士班"
410492207,"DG","醫學院","91","護理學系",73,"B2D","申請入學學士班"
410492219,"DG","醫學院","91","護理學系",74,"B2D","申請入學學士班"
410492233,"DG","醫學院","91","護理學系",65,"B2D","申請入學學士班"
410492245,"DG","醫學院","91","護理學系",72,"B2D","申請入學學士班"
410492257,"DG","醫學院","91","護理學系",78,"B2D","申請入學學士班"
410492269,"DG","醫學院","91","護理學系",77,"B2D","申請入學學士班"
410492271,"DG","醫學院","91","護理學系",79,"B3A","分發入學僑生"
410492283,"DG","醫學院","91","護理學系",62,"B3A","分發入學僑生"
410492312,"DG","醫學院","91","護理學系",81,"B1D","學士班指考"
410492336,"DG","醫學院","91","護理學系",82,"B1D","學士班指考"
410492348,"DG","醫學院","91","護理學系",73,"B1D","學士班指考"
410492350,"DG","醫學院","91","護理學系",68,"B1D","學士班指考"
410492374,"DG","醫學院","91","護理學系",85,"B1D","學士班指考"
410492386,"DG","醫學院","91","護理學系",69,"B1D","學士班指考"
410492403,"DG","醫學院","91","護理學系",90,"B1D","學士班指考"
410492415,"DG","醫學院","91","護理學系",77,"B1D","學士班指考"
410492427,"DG","醫學院","91","護理學系",85,"B1D","學士班指考"
410492439,"DG","醫學院","91","護理學系",79,"B1D","學士班指考"
410492441,"DG","醫學院","91","護理學系",80,"B1D","學士班指考"
410492453,"DG","醫學院","91","護理學系",71,"B1D","學士班指考"
410492477,"DG","醫學院","91","護理學系",72,"B1D","學士班指考"
410492489,"DG","醫學院","91","護理學系",72,"B1D","學士班指考"
410492506,"DG","醫學院","91","護理學系",74,"B1D","學士班指考"
410492518,"DG","醫學院","91","護理學系",83,"B1D","學士班指考"
410492520,"DG","醫學院","91","護理學系",79,"B1D","學士班指考"
410492532,"DG","醫學院","91","護理學系",72,"B1D","學士班指考"
410492544,"DG","醫學院","91","護理學系",84,"B1D","學士班指考"
410492556,"DG","醫學院","91","護理學系",84,"B1D","學士班指考"
410500016,"DG","醫學院","92","公共衛生學系",80,"B2A","申請入學僑生"
410500030,"DG","醫學院","92","公共衛生學系",80,"B6C","繁星推薦一般考生"
410500042,"DG","醫學院","92","公共衛生學系",78,"B6C","繁星推薦一般考生"
410500054,"DG","醫學院","92","公共衛生學系",86,"B6C","繁星推薦一般考生"
410500066,"DG","醫學院","92","公共衛生學系",81,"B6C","繁星推薦一般考生"
410500078,"DG","醫學院","92","公共衛生學系",81,"B6C","繁星推薦一般考生"
410500080,"DG","醫學院","92","公共衛生學系",86,"B6C","繁星推薦一般考生"
410500092,"DG","醫學院","92","公共衛生學系",77,"B6C","繁星推薦一般考生"
410500107,"DG","醫學院","92","公共衛生學系",82,"B6C","繁星推薦一般考生"
410500119,"DG","醫學院","92","公共衛生學系",81,"B6C","繁星推薦一般考生"
410500121,"DG","醫學院","92","公共衛生學系",80,"B2D","申請入學學士班"
410500133,"DG","醫學院","92","公共衛生學系",86,"B2D","申請入學學士班"
410500145,"DG","醫學院","92","公共衛生學系",79,"B2D","申請入學學士班"
410500157,"DG","醫學院","92","公共衛生學系",77,"B2D","申請入學學士班"
410500169,"DG","醫學院","92","公共衛生學系",79,"B2D","申請入學學士班"
410500171,"DG","醫學院","92","公共衛生學系",80,"B2D","申請入學學士班"
410500195,"DG","醫學院","92","公共衛生學系",62,"B2D","申請入學學士班"
410500200,"DG","醫學院","92","公共衛生學系",72,"B2D","申請入學學士班"
410500212,"DG","醫學院","92","公共衛生學系",82,"B2D","申請入學學士班"
410500224,"DG","醫學院","92","公共衛生學系",81,"B2D","申請入學學士班"
410500236,"DG","醫學院","92","公共衛生學系",77,"B2D","申請入學學士班"
410500248,"DG","醫學院","92","公共衛生學系",83,"B2D","申請入學學士班"
410500250,"DG","醫學院","92","公共衛生學系",79,"B2D","申請入學學士班"
410500262,"DG","醫學院","92","公共衛生學系",79,"B2D","申請入學學士班"
410500274,"DG","醫學院","92","公共衛生學系",71,"B2D","申請入學學士班"
410500286,"DG","醫學院","92","公共衛生學系",85,"B2D","申請入學學士班"
410500298,"DG","醫學院","92","公共衛生學系",79,"B2D","申請入學學士班"
410500303,"DG","醫學院","92","公共衛生學系",77,"B2D","申請入學學士班"
410500327,"DG","醫學院","92","公共衛生學系",89,"B2D","申請入學學士班"
410500339,"DG","醫學院","92","公共衛生學系",58,"B2D","申請入學學士班"
410500341,"DG","醫學院","92","公共衛生學系",87,"B2D","申請入學學士班"
410500353,"DG","醫學院","92","公共衛生學系",26,"B2E","申請入學原住民"
410500377,"DG","醫學院","92","公共衛生學系",55,"B1D","學士班指考"
410500389,"DG","醫學院","92","公共衛生學系",81,"B1D","學士班指考"
410500391,"DG","醫學院","92","公共衛生學系",78,"B1D","學士班指考"
410500418,"DG","醫學院","92","公共衛生學系",73,"B1D","學士班指考"
410500420,"DG","醫學院","92","公共衛生學系",86,"B1D","學士班指考"
410500444,"DG","醫學院","92","公共衛生學系",75,"B1D","學士班指考"
410500468,"DG","醫學院","92","公共衛生學系",83,"B1D","學士班指考"
410500470,"DG","醫學院","92","公共衛生學系",72,"B1D","學士班指考"
410500482,"DG","醫學院","92","公共衛生學系",82,"B1D","學士班指考"
410500494,"DG","醫學院","92","公共衛生學系",90,"B1D","學士班指考"
410500509,"DG","醫學院","92","公共衛生學系",73,"B1D","學士班指考"
410500511,"DG","醫學院","92","公共衛生學系",70,"B1D","學士班指考"
410500523,"DG","醫學院","92","公共衛生學系",84,"B1D","學士班指考"
410500573,"DG","醫學院","92","公共衛生學系",85,"B1D","學士班指考"
410500585,"DG","醫學院","92","公共衛生學系",82,"B1D","學士班指考"
410500602,"DG","醫學院","92","公共衛生學系",77,"B1D","學士班指考"
410500614,"DG","醫學院","92","公共衛生學系",80,"B1D","學士班指考"
410500626,"DG","醫學院","92","公共衛生學系",77,"B1D","學士班指考"
410510011,"DG","醫學院","94","醫學系",74,"B3A","分發入學僑生"
410510023,"DG","醫學院","94","醫學系",71,"B3A","分發入學僑生"
410510035,"DG","醫學院","94","醫學系",80,"B3B","分發入學派外子女"
410510059,"DG","醫學院","94","醫學系",85,"B2I","申請入學重點科別公費生"
410510061,"DG","醫學院","94","醫學系",79,"B2I","申請入學重點科別公費生"
410510073,"DG","醫學院","94","醫學系",46,"B2D","申請入學學士班"
410510085,"DG","醫學院","94","醫學系",86,"B2D","申請入學學士班"
410510097,"DG","醫學院","94","醫學系",93,"B2D","申請入學學士班"
410510102,"DG","醫學院","94","醫學系",84,"B2D","申請入學學士班"
410510114,"DG","醫學院","94","醫學系",87,"B6C","繁星推薦一般考生"
410510126,"DG","醫學院","94","醫學系",85,"B6C","繁星推薦一般考生"
410510138,"DG","醫學院","94","醫學系",91,"B6C","繁星推薦一般考生"
410510140,"DG","醫學院","94","醫學系",85,"B6C","繁星推薦一般考生"
410510152,"DG","醫學院","94","醫學系",80,"B6C","繁星推薦一般考生"
410510164,"DG","醫學院","94","醫學系",91,"B6C","繁星推薦一般考生"
410510176,"DG","醫學院","94","醫學系",85,"B6C","繁星推薦一般考生"
410510205,"DG","醫學院","94","醫學系",91,"B1D","學士班指考"
410510217,"DG","醫學院","94","醫學系",86,"B1D","學士班指考"
410510229,"DG","醫學院","94","醫學系",80,"B1D","學士班指考"
410510231,"DG","醫學院","94","醫學系",89,"B1D","學士班指考"
410510243,"DG","醫學院","94","醫學系",84,"B1D","學士班指考"
410510255,"DG","醫學院","94","醫學系",86,"B1D","學士班指考"
410510267,"DG","醫學院","94","醫學系",86,"B1D","學士班指考"
410510279,"DG","醫學院","94","醫學系",80,"B1D","學士班指考"
410510281,"DG","醫學院","94","醫學系",82,"B1D","學士班指考"
410510293,"DG","醫學院","94","醫學系",93,"B1D","學士班指考"
410510308,"DG","醫學院","94","醫學系",84,"B1D","學士班指考"
410510322,"DG","醫學院","94","醫學系",89,"B1D","學士班指考"
410510334,"DG","醫學院","94","醫學系",87,"B1D","學士班指考"
410510358,"DG","醫學院","94","醫學系",81,"B1D","學士班指考"
410510360,"DG","醫學院","94","醫學系",83,"B1D","學士班指考"
410510372,"DG","醫學院","94","醫學系",88,"B1D","學士班指考"
410510384,"DG","醫學院","94","醫學系",90,"B1D","學士班指考"
410510396,"DG","醫學院","94","醫學系",87,"B1D","學士班指考"
410510401,"DG","醫學院","94","醫學系",86,"B1D","學士班指考"
410510413,"DG","醫學院","94","醫學系",88,"B1D","學士班指考"
410510425,"DG","醫學院","94","醫學系",91,"B1P","重點科別公費生考試入學"
410510437,"DG","醫學院","94","醫學系",90,"B1D","學士班指考"
410510449,"DG","醫學院","94","醫學系",86,"B1D","學士班指考"
410510451,"DG","醫學院","94","醫學系",86,"B1D","學士班指考"
410510463,"DG","醫學院","94","醫學系",90,"B1D","學士班指考"
410510475,"DG","醫學院","94","醫學系",85,"B1P","重點科別公費生考試入學"
410510487,"DG","醫學院","94","醫學系",91,"B1D","學士班指考"
410510499,"DG","醫學院","94","醫學系",87,"B1P","重點科別公費生考試入學"
410510504,"DG","醫學院","94","醫學系",84,"B1P","重點科別公費生考試入學"
410510516,"DG","醫學院","94","醫學系",78,"B1D","學士班指考"
410510528,"DG","醫學院","94","醫學系",79,"B1P","重點科別公費生考試入學"
410510530,"DG","醫學院","94","醫學系",86,"B1D","學士班指考"
410510542,"DG","醫學院","94","醫學系",80,"B1D","學士班指考"
410510554,"DG","醫學院","94","醫學系",83,"B1D","學士班指考"
410510578,"DG","醫學院","94","醫學系",87,"B1P","重點科別公費生考試入學"
410510580,"DG","醫學院","94","醫學系",83,"B1P","重點科別公費生考試入學"
410510592,"DG","醫學院","94","醫學系",90,"B1D","學士班指考"
410510607,"DG","醫學院","94","醫學系",85,"B1D","學士班指考"
410510619,"DG","醫學院","94","醫學系",90,"B1D","學士班指考"
410520016,"DG","醫學院","95","臨床心理學系",81,"B3A","分發入學僑生"
410520028,"DG","醫學院","95","臨床心理學系",84,"B3A","分發入學僑生"
410520030,"DG","醫學院","95","臨床心理學系",74,"B2A","申請入學僑生"
410520054,"DG","醫學院","95","臨床心理學系",81,"B5D","原住民及離島養成計畫"
410520066,"DG","醫學院","95","臨床心理學系",90,"B3A","分發入學僑生"
410520078,"DG","醫學院","95","臨床心理學系",81,"B3A","分發入學僑生"
410520080,"DG","醫學院","95","臨床心理學系",61,"B3A","分發入學僑生"
410520092,"DG","醫學院","95","臨床心理學系",75,"B2A","申請入學僑生"
410520107,"DG","醫學院","95","臨床心理學系",90,"B6C","繁星推薦一般考生"
410520119,"DG","醫學院","95","臨床心理學系",89,"B6C","繁星推薦一般考生"
410520121,"DG","醫學院","95","臨床心理學系",85,"B6C","繁星推薦一般考生"
410520133,"DG","醫學院","95","臨床心理學系",86,"B6C","繁星推薦一般考生"
410520145,"DG","醫學院","95","臨床心理學系",69,"B6C","繁星推薦一般考生"
410520157,"DG","醫學院","95","臨床心理學系",76,"B6D","繁星推薦原住民"
410520169,"DG","醫學院","95","臨床心理學系",80,"B6C","繁星推薦一般考生"
410520171,"DG","醫學院","95","臨床心理學系",82,"B6C","繁星推薦一般考生"
